employer_name,job_title,job_city,job_state,job_min_salary,job_max_salary,job_employment_type,job_apply_link,job_posted_at_datetime_utc
SimonMed Imaging,CT Technologist - Now Hiring,Mesa,Arizona,24.54,34.6,Full-time,https://www.snagajob.com/jobs/1042118857?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
SimonMed Imaging,CT Technologist - Now Hiring,Mesa,Arizona,24.54,34.6,Full-time,https://www.snagajob.com/jobs/1042118857?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,
