employer_name,job_title,job_city,job_state,job_min_salary,job_max_salary,job_employment_type,job_apply_link,job_posted_at_datetime_utc
HCA Healthcare,CT Technologist,Aurora,Colorado,,,Full-time,https://careers.hcahealthcare.com/jobs/13514492-ct-technologist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
HCA Healthcare,CT Technologist,Aurora,Colorado,33.1,50.75,Full-time,https://www.indeed.com/viewjob?jk=14f70cd2693b3d20&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-29T00:00:00.000Z
Russell Tobin,CT Tech - Inpatient,Aurora,Colorado,,,Full-time,https://www.linkedin.com/jobs/view/ct-tech-inpatient-at-russell-tobin-4145134634?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
UCHealth,CT XRay Technologist,Aurora,Colorado,36,54,Full-time,https://www.linkedin.com/jobs/view/ct-xray-technologist-at-uchealth-4143441930?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-04T00:00:00.000Z
HCA Healthcare,CT Technologist,Aurora,Colorado,,,Full-time,https://careers.hcahealthcare.com/jobs/13514492-ct-technologist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
Russell Tobin,CT Tech - Inpatient,Aurora,Colorado,,,Full-time,https://www.linkedin.com/jobs/view/ct-tech-inpatient-at-russell-tobin-4145134634?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
HCA Healthcare,CT Technologist,Aurora,Colorado,33.1,50.75,Full-time,https://www.indeed.com/viewjob?jk=14f70cd2693b3d20&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-01-29T00:00:00.000Z
HCA Healthcare,CT Technologist,Aurora,Colorado,,,Full-time,https://careers.hcahealthcare.com/jobs/13514492-ct-technologist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
Russell Tobin,CT Tech - Inpatient,Aurora,Colorado,,,Full-time,https://www.linkedin.com/jobs/view/ct-tech-inpatient-at-russell-tobin-4145134634?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-02-06T00:00:00.000Z
