bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
3.0,5.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/54d9eff30b4efc589d82ed707b052777-p_e.jpg,False,True,False,True,False,False,False,44.75899,{'is_newHome': True},2449.0,-93.55074,,,BUILDER_PLAN,,,496990.0,6000,496990.0,,+,30296388,,False,MN,"The Elm Plan, Highview Park Express Select",,5457088000,# 9NDZ84,497100,55379,439174022
3.0,3.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/28139d62c126473b98095f66d52a88e7-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},2305.0,-93.47139,,,BUILDER_PLAN,,,476990.0,3000,476990.0,,+,29621210,2941,False,MN,"Hannah Plan, Valley Crest",,3108981000,# ES6ZV6,465100,55379,2065652078
3.0,3.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/35a35dee04fef1d06deaec0d86273c08-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},2044.0,-93.47139,,,BUILDER_PLAN,,,454990.0,3000,454990.0,,+,29621210,2748,False,MN,"Everett Plan, Valley Crest",,5787593000,# UKZLXU,,55379,2065652080
3.0,3.0,Shakopee,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7960efebc5d3c9a6ce7302b02b8562b8-p_e.jpg,False,True,False,False,False,False,False,44.770473,{'is_newHome': True},2044.0,-93.47262,sqft,5227.2,BUILDER_SPEC,,,454990.0,,454990.0,,,,,False,MN,3840 Wren Ave,129800.0,2740518000,,,55379,401864212
3.0,4.0,Shakopee,USA,USD,1736236800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4bc13e7ba90f2fd5acb7533ec7abd4d7-p_e.jpg,False,True,False,True,False,False,False,44.768013,{'is_newHome': True},2293.0,-93.47139,,,BUILDER_PLAN,,,481990.0,3000,481990.0,,+,29621210,2908,False,MN,"Reece Plan, Valley Crest",,6063138000,# JNA0E7,,55379,2064100785
3.0,4.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5ce1e3201c80b67cd1d1a860ae42dd4b-p_e.jpg,False,True,False,True,False,False,False,44.75899,{'is_newHome': True},2495.0,-93.55074,,,BUILDER_PLAN,,,497990.0,6000,497990.0,,+,30296388,,False,MN,"The Hudson Plan, Highview Park Express Select",,6263620000,# I60K28,498100,55379,439174034
3.0,4.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3e956284ce7188875dec64b86f948ba9-p_e.jpg,False,True,False,True,False,False,False,44.75898,{'is_newHome': True},2495.0,-93.55074,,,BUILDER_PLAN,,,492990.0,6000,492990.0,,+,29526283,,False,MN,"The Hudson Plan, Amberglen Express Select",,4216186000,# CJGU9N,493200,55379,439173976
2.0,2.0,Shakopee,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d67f4c1eb69746020fa482e6a2413a3b-p_e.jpg,False,True,False,False,False,False,False,44.77081,{'is_newHome': True},1734.0,-93.47284,sqft,8276.4,BUILDER_SPEC,,,461990.0,,461990.0,,,,,False,MN,1819 Arrowhead St,,2740518000,,,55379,401863593
3.0,3.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/47c1160c05adda772ee546269287cccb-p_e.jpg,False,True,False,True,False,False,False,44.75898,{'is_newHome': True},1842.0,-93.55074,,,BUILDER_PLAN,,,453990.0,6000,453990.0,,+,29526283,,False,MN,"The Sienna Plan, Amberglen Express Select",,6268532000,# IY4AZM,454100,55379,439173978
3.0,3.0,Shakopee,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/47c1160c05adda772ee546269287cccb-p_e.jpg,False,True,False,True,False,False,False,44.75899,{'is_newHome': True},1842.0,-93.55074,,,BUILDER_PLAN,,,465990.0,6000,465990.0,,+,30296388,,False,MN,"The Sienna Plan, Highview Park Express Select",,2420041000,# BRD3C9,466100,55379,439174026
