bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
4.0,4.0,Longmont,USA,USD,1735891200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b67a5c95f3bcb2abb65f9844600d781b-p_e.jpg,False,True,False,False,False,False,False,40.180454,{'is_FSBA': True},2288.0,-105.09472,sqft,2682.0,,,,464999.0,-1,464999.0,$1 (Jan 3),,,,False,CO,1225 Baker Street,440400.0,5382073000,,,80501,13226068
2.0,3.0,Longmont,USA,USD,1738310400000,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3179e079ee15bbd95cc3e1249fa15898-p_e.jpg,False,True,False,False,False,False,False,40.16326,{'is_FSBA': True},1563.0,-105.10904,acres,0.35,,,,450000.0,-15000,450000.0,"$15,000 (Jan 31)",,,2332,False,CO,229 Bross Street  Unit D,438631.0,2249140000,Apt D,448500,80501,54991107
3.0,2.0,Longmont,USA,USD,1739001600000,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/024597394da2d30286aff42991bd9cf8-p_e.jpg,False,True,False,False,False,False,False,40.1377,{'is_FSBA': True},1260.0,-105.15818,sqft,835.0,,,,469000.0,-5000,469000.0,"$5,000 (Feb 8)",,,,False,CO,4220 Riley Dr,461800.0,1771204000,,,80503,68048970
2.0,4.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dddee7a66b9dedfadabc6ac71af6c6e8-p_e.jpg,False,True,False,False,False,False,False,40.18211,{'is_FSBA': True},1435.0,-105.11044,sqft,5841.0,,,,480000.0,,480000.0,,,,,False,CO,1323 Gay St,397200.0,13108042000,,,80501,13205698
1.0,3.0,Longmont,USA,USD,1737705600000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/57b75ebbbc0a8f19b68d763b2a87d62d-p_e.jpg,False,True,False,False,False,False,False,40.18054,"{'is_FSBA': True, 'is_openHouse': True}",1377.0,-105.11308,sqft,6397.0,,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1739664000000, 'open_house_start': 1739656800000}]}",489000.0,-10000,489000.0,"$10,000 (Jan 24)",,,,False,CO,1232 Lincoln St,421600.0,2980679000,,,80501,13201731
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/ae151cb4aedb88e364bdc48d65e77aa2-p_e.jpg,False,True,False,False,False,False,False,40.16718,{'is_FSBA': True},1344.0,-105.09114,sqft,9163.0,,,,499900.0,,499900.0,,,,1738,False,CO,44-46 E 5th Ave,,4642582000,,496200,80504,2055678554
3.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/a4eadfab212a61ae7d0338bf637d107c-p_e.jpg,False,True,False,False,False,False,False,40.1513,{'is_FSBA': True},1559.0,-105.148,sqft,2197.0,,,,469000.0,,469000.0,,,,,False,CO,635 Stonebridge Dr,504700.0,12649754000,,,80503,296358704
3.0,2.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/3faa9d7bd9537d515459930b679bb7ab-p_e.jpg,False,True,False,False,False,False,False,40.15245,{'is_FSBA': True},1572.0,-105.15922,sqft,1448.0,,,,459000.0,,459000.0,,,,2619,False,CO,705 Snowberry Street,485500.0,1096247000,,455400,80503,61637522
3.0,2.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/3a1db0ab61716ba0a069172f2af6e3d6-p_e.jpg,False,True,False,False,False,False,False,40.15001,{'is_FSBA': True},1664.0,-105.15883,sqft,1412.0,,,,485000.0,,485000.0,,,,,False,CO,729 Snowberry Street,499400.0,9652037000,,,80503,61637511
2.0,4.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e51e1244c290d0596790b94d6c3afb87-p_e.jpg,False,True,False,False,False,False,False,40.17423,{'is_FSBA': True},1540.0,-105.1257,acres,0.3,,,,450000.0,,450000.0,,,,,False,CO,2010 9th Ave,373900.0,11620379000,,,80501,13201822
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/99be2d525f98877f0d7cf027d3d43b92-p_e.jpg,False,True,False,False,False,False,False,40.15691,{'is_FSBA': True},1473.0,-104.98766,sqft,3840.0,,,,475000.0,,475000.0,,,,,False,CO,10676 Durango Pl,440205.0,1615213000,,,80504,61465637
3.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bc88b058084b12ea1f0017623e2241c6-p_e.jpg,False,True,False,False,False,False,False,40.203304,{'is_newHome': True},1541.0,-105.06515,sqft,1950.0,BUILDER_SPEC,,,468900.0,,468900.0,,,,,False,CO,1438 Coral Pl,,642669000,,,80504,446936400
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/27ccac7e23185b76b46c0e6c18e403dd-p_e.jpg,False,True,False,False,False,False,False,40.166084,{'is_newHome': True},1509.0,-105.06027,,,NEW_CONSTRUCTION_TYPE_OTHER,,,464900.0,,464900.0,,,,,False,CO,410 High Point Dr A-203,,3265083000,Building A-203,464700,80504,443767284
3.0,3.0,Longmont,USA,USD,1731052800000,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cf0de4c3dbef82718f843b8dc44e74d3-p_e.jpg,False,True,False,False,False,False,False,40.2015,{'is_FSBA': True},1830.0,-105.10608,,,,,,484900.0,-5000,484900.0,,,,,False,CO,939 Parker Dr,,12074852000,,483600,80501,440810947
3.0,2.0,Longmont,USA,USD,1738742400000,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/9b0d5f952a4f2907d2cea0588fca8997-p_e.jpg,False,True,False,False,False,False,False,40.18035,"{'is_FSBA': True, 'is_openHouse': True}",2035.0,-105.09646,sqft,2178.0,,Sun. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1739743200000, 'open_house_start': 1739732400000}]}",464995.0,-13005,464995.0,"$13,005 (Feb 5)",,,,False,CO,1226 Atwood St,372200.0,10161070000,,,80501,13226095
4.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/4fd4244db598156947e1728cf9398b77-p_e.jpg,False,True,False,False,False,False,False,40.175518,{'is_FSBA': True},1840.0,-105.05812,,,,,,450000.0,,450000.0,,,,2444,False,CO,930 Button Rock Dr UNIT 80,,5138423000,Unit 80,448000,80504,2116089269
3.0,2.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/8dc01674dc6c90887c8ddcd49aecd08e-p_e.jpg,False,True,False,False,False,False,False,40.13773,{'is_FSBA': True},1318.0,-105.15637,sqft,850.0,,,,469000.0,,469000.0,,,,,False,CO,4110 Riley Dr,485300.0,3784943000,,,80503,71346449
3.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/4f1c9946bf98fe8d8b2be5a8a3c3924f-p_e.jpg,False,True,False,True,False,False,False,40.203518,{'is_newHome': True},1541.0,-105.105934,,,BUILDER_PLAN,,,459950.0,,459950.0,,+,31290523,,False,CO,"Biscayne Plan, Spring Valley",,1174928000,# 7A8ZQT,459600,80504,446740997
2.0,2.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/78a5de0e95ddf0fd1d1269f6401c6f2e-p_e.jpg,False,True,False,False,False,False,False,40.16324,"{'is_newHome': True, 'is_openHouse': True}",1073.0,-105.061966,,,NEW_CONSTRUCTION_TYPE_OTHER,Thu. 10am-5pm,"{'open_house_showing': [{'open_house_end': 1739494800000, 'open_house_start': 1739469600000}, {'open_house_end': 1739581200000, 'open_house_start': 1739556000000}, {'open_house_end': 1739667600000, 'open_house_start': 1739642400000}, {'open_house_end': 1739754000000, 'open_house_start': 1739728800000}, {'open_house_end': 1740013200000, 'open_house_start': 1739988000000}, {'open_house_end': 1740099600000, 'open_house_start': 1740074400000}, {'open_house_end': 1740186000000, 'open_house_start': 1740160800000}, {'open_house_end': 1740272400000, 'open_house_start': 1740247200000}, {'open_house_end': 1740358800000, 'open_house_start': 1740333600000}, {'open_house_end': 1740618000000, 'open_house_start': 1740592800000}, {'open_house_end': 1740704400000, 'open_house_start': 1740679200000}, {'open_house_end': 1740790800000, 'open_house_start': 1740765600000}, {'open_house_end': 1740877200000, 'open_house_start': 1740852000000}, {'open_house_end': 1740963600000, 'open_house_start': 1740938400000}, {'open_house_end': 1741222800000, 'open_house_start': 1741197600000}, {'open_house_end': 1741309200000, 'open_house_start': 1741284000000}, {'open_house_end': 1741395600000, 'open_house_start': 1741370400000}, {'open_house_end': 1741482000000, 'open_house_start': 1741456800000}, {'open_house_end': 1741564800000, 'open_house_start': 1741539600000}, {'open_house_end': 1741824000000, 'open_house_start': 1741798800000}, {'open_house_end': 1741910400000, 'open_house_start': 1741885200000}, {'open_house_end': 1741996800000, 'open_house_start': 1741971600000}, {'open_house_end': 1742083200000, 'open_house_start': 1742058000000}, {'open_house_end': 1742169600000, 'open_house_start': 1742144400000}, {'open_house_end': 1742428800000, 'open_house_start': 1742403600000}, {'open_house_end': 1742515200000, 'open_house_start': 1742490000000}, {'open_house_end': 1742601600000, 'open_house_start': 1742576400000}, {'open_house_end': 1742688000000, 'open_house_start': 1742662800000}, {'open_house_end': 1742774400000, 'open_house_start': 1742749200000}, {'open_house_end': 1743033600000, 'open_house_start': 1743008400000}, {'open_house_end': 1743120000000, 'open_house_start': 1743094800000}, {'open_house_end': 1743206400000, 'open_house_start': 1743181200000}, {'open_house_end': 1743292800000, 'open_house_start': 1743267600000}, {'open_house_end': 1743379200000, 'open_house_start': 1743354000000}]}",475970.0,,475970.0,,,,,False,CO,265 High Point Dr H-304,,7331294000,# H-304,475700,80504,442739052
3.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/d6c883b12aa4100d8f2756e452f30ac3-p_e.jpg,False,True,False,True,False,False,False,40.15758,{'is_newHome': True},1375.0,-105.13947,,,BUILDER_PLAN,,,454990.0,,454990.0,,+,29905929,,False,CO,"Terrain Plan, Mountain Brook",,695913000,# 6HHO7C,453200,80503,442537011
3.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/d6c883b12aa4100d8f2756e452f30ac3-p_e.jpg,False,True,False,True,False,False,False,40.15758,{'is_newHome': True},1448.0,-105.13947,,,BUILDER_PLAN,,,469990.0,,469990.0,,+,29905929,,False,CO,"Foothills Plan, Mountain Brook",,5985046000,# 2VJIT4,468000,80503,442537020
2.0,2.0,Longmont,USA,USD,1733731200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e1d7b7736d13bf042af8ef9581d8971d-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1217.0,-105.06381,,,BUILDER_PLAN,,,454900.0,40000,454900.0,,+,30370619,2251,False,CO,"Columbia Plan, Highlands at Fox Hill",,2122346000,# 81U1QY,,80504,346950204
3.0,2.0,Longmont,USA,USD,1735977600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/a5cad75211b9687f358aebf71fa9f643-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1437.0,-105.06381,,,BUILDER_PLAN,,,489900.0,30000,489900.0,,+,30370619,2394,False,CO,"Eldorado Plan, Highlands at Fox Hill",,2136839000,# FNHZN9,,80504,346950223
3.0,3.0,Longmont,USA,USD,1707724800000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/291abd9b22eeff0d99d011d193071cf2-p_e.jpg,False,True,False,True,False,False,False,40.15758,{'is_newHome': True},2031.0,-105.13947,,,BUILDER_PLAN,,,490990.0,3000,490990.0,,+,29905929,,False,CO,"Ridgeline Plan, Mountain Brook",,2803856000,# SYJ88I,489300,80503,442537027
2.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e1d7b7736d13bf042af8ef9581d8971d-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1431.0,-105.06381,,,BUILDER_PLAN,,,494900.0,,494900.0,,+,30370619,2597,False,CO,"Cambridge Plan, Highlands at Fox Hill",,722507000,# B4LU4C,,80504,346950225
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b97c932c4fef999b56d105f3ab2bac43-p_e.jpg,False,True,False,False,False,False,False,40.20194,{'is_newHome': True},1638.0,-105.07028,,,NEW_CONSTRUCTION_TYPE_OTHER,,,494250.0,,494250.0,,,,,False,CO,2417 Calais Dr 19-B,,2299340000,# 19-B,,80504,2054492542
3.0,2.0,Longmont,USA,USD,1737792000000,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7a67e172ff519ed1512e0588c2848959-p_e.jpg,False,True,False,False,False,False,False,40.165672,{'is_newHome': True},1703.0,-105.06075,,,NEW_CONSTRUCTION_TYPE_OTHER,,,495161.0,20261,495161.0,,,,,False,CO,410 High Point Dr A-104,,3005532000,# A-104,494900,80504,443861654
2.0,3.0,Longmont,USA,USD,1730707200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/355e167a5c0d77cf00fdbcabd1fef364-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1581.0,-105.06381,,,BUILDER_PLAN,,,464900.0,10000,464900.0,,+,30370619,2706,False,CO,"Monarch Plan, Highlands at Fox Hill",,1174408000,# WWFDMK,,80504,346950205
