bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58f9896d717f9c5d18cf9e3d212eea2c-p_e.jpg,False,True,False,False,False,False,False,40.13973,{'is_FSBA': True},1946.0,-105.14817,sqft,5883.0,,,,499900.0,,499900.0,,,,,False,CO,1439 Wildrose Dr,551900.0,79330000,,,80503,13254980
3.0,3.0,Longmont,USA,USD,1731052800000,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cf0de4c3dbef82718f843b8dc44e74d3-p_e.jpg,False,True,False,False,False,False,False,40.2015,{'is_FSBA': True},1830.0,-105.10608,,,,,,484900.0,-5000,484900.0,,,,,False,CO,939 Parker Dr,,11683220000,,482900,80501,440810947
4.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/4fd4244db598156947e1728cf9398b77-p_e.jpg,False,True,False,False,False,False,False,40.175518,{'is_FSBA': True},1840.0,-105.05812,,,,,,450000.0,,450000.0,,,,2444,False,CO,930 Button Rock Dr UNIT 80,,4746791000,Unit 80,448200,80504,2116089269
2.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e1d7b7736d13bf042af8ef9581d8971d-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1431.0,-105.06381,,,BUILDER_PLAN,,,494900.0,,494900.0,,+,30370619,2526,False,CO,"Cambridge Plan, Highlands at Fox Hill",,330875000,# B4LU4C,,80504,346950225
3.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/d6c883b12aa4100d8f2756e452f30ac3-p_e.jpg,False,True,False,True,False,False,False,40.15758,{'is_newHome': True},1375.0,-105.13947,,,BUILDER_PLAN,,,454990.0,,454990.0,,+,29905929,,False,CO,"Terrain Plan, Mountain Brook",,304281000,# 6HHO7C,454100,80503,442537011
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b97c932c4fef999b56d105f3ab2bac43-p_e.jpg,False,True,False,False,False,False,False,40.20194,{'is_newHome': True},1638.0,-105.07028,,,NEW_CONSTRUCTION_TYPE_OTHER,,,494250.0,,494250.0,,,,,False,CO,2417 Calais Dr 19-B,,1907708000,# 19-B,,80504,2054492542
3.0,3.0,Longmont,USA,USD,,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/4f1c9946bf98fe8d8b2be5a8a3c3924f-p_e.jpg,False,True,False,True,False,False,False,40.203518,{'is_newHome': True},1541.0,-105.105934,,,BUILDER_PLAN,,,459950.0,,459950.0,,+,31290523,,False,CO,"Biscayne Plan, Spring Valley",,783296000,# 7A8ZQT,459700,80504,446740997
3.0,2.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/8dc01674dc6c90887c8ddcd49aecd08e-p_e.jpg,False,True,False,False,False,False,False,40.13773,{'is_FSBA': True},1318.0,-105.15637,sqft,850.0,,,,469000.0,,469000.0,,,,,False,CO,4110 Riley Dr,485300.0,3393311000,,,80503,71346449
2.0,3.0,Longmont,USA,USD,1730707200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/355e167a5c0d77cf00fdbcabd1fef364-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1581.0,-105.06381,,,BUILDER_PLAN,,,464900.0,10000,464900.0,,+,30370619,2595,False,CO,"Monarch Plan, Highlands at Fox Hill",,782776000,# WWFDMK,,80504,346950205
2.0,3.0,Longmont,USA,USD,,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/27ccac7e23185b76b46c0e6c18e403dd-p_e.jpg,False,True,False,False,False,False,False,40.166084,{'is_newHome': True},1509.0,-105.06027,,,NEW_CONSTRUCTION_TYPE_OTHER,,,464900.0,,464900.0,,,,,False,CO,410 High Point Dr A-203,,2873451000,Building A-203,464800,80504,443767284
3.0,2.0,Longmont,USA,USD,1735977600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/a5cad75211b9687f358aebf71fa9f643-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1437.0,-105.06381,,,BUILDER_PLAN,,,489900.0,30000,489900.0,,+,30370619,2415,False,CO,"Eldorado Plan, Highlands at Fox Hill",,1745207000,# FNHZN9,,80504,346950223
2.0,2.0,Longmont,USA,USD,1733731200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e1d7b7736d13bf042af8ef9581d8971d-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1217.0,-105.06381,,,BUILDER_PLAN,,,454900.0,40000,454900.0,,+,30370619,2193,False,CO,"Columbia Plan, Highlands at Fox Hill",,1730714000,# 81U1QY,,80504,346950204
3.0,2.0,Longmont,USA,USD,1730707200000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/553c21e7e5a154aa932e247df6377de0-p_e.jpg,False,True,False,True,False,False,False,40.163258,{'is_newHome': True},1705.0,-105.06381,,,BUILDER_PLAN,,,474900.0,15000,474900.0,,+,30370619,2607,False,CO,"Sloan Plan, Highlands at Fox Hill",,3901926000,# RVGJKS,,80504,346950213
3.0,2.0,Longmont,USA,USD,1737792000000,-1,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7a67e172ff519ed1512e0588c2848959-p_e.jpg,False,True,False,False,False,False,False,40.165672,{'is_newHome': True},1703.0,-105.06075,,,NEW_CONSTRUCTION_TYPE_OTHER,,,495161.0,20261,495161.0,,,,,False,CO,410 High Point Dr A-104,,2613900000,# A-104,495000,80504,443861654
