bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,newConstructionType,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
3.0,3.0,Brighton,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c8feac781d2f68f84c590e7e2803ce44-p_e.jpg,False,True,False,True,False,False,False,39.955395,"{'is_newHome': True, 'is_openHouse': True}",1672.0,-104.80193,sqft,2460.0,BUILDER_SPEC,Fri. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1739577600000, 'open_house_start': 1739559600000}, {'open_house_end': 1739664000000, 'open_house_start': 1739646000000}, {'open_house_end': 1739750400000, 'open_house_start': 1739732400000}]}",482000.0,,482000.0,,,30499782,,False,CO,2192 Farmlore Drive,53602.0,759953000,,482000,80601,442906205
3.0,3.0,Brighton,USA,USD,1738569600000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d0ba4a8eb213a2b5025737d55c40e77d-p_e.jpg,False,True,False,True,False,False,False,39.954475,{'is_newHome': True},1804.0,-104.788086,,,BUILDER_PLAN,,,483950.0,3000,483950.0,,+,30210973,,False,CO,"Madrid Plan, Parkway at Prairie Center Village",,1425844000,# CGJE3N,484100,80601,440011216
2.0,2.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f6b2c8f67dc56452a998f7a3271ab957-p_e.jpg,False,True,False,True,False,False,False,39.995327,{'is_newHome': True},966.0,-104.73581,sqft,8276.4,BUILDER_SPEC,,,452900.0,5000,452900.0,,,29737226,2266,False,CO,5863 Sawdust Drive,103604.0,29615689000,,,80601,334259253
3.0,4.0,Brighton,USA,USD,1738656000000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7b8d910394095f2c445a27ddb40a5212-p_e.jpg,False,True,False,True,False,False,False,39.957214,{'is_newHome': True},1951.0,-104.80818,,,BUILDER_PLAN,,,479999.0,1000,479999.0,,+,30214447,3072,False,CO,"Stella Plan, Farmlore",,5668664000,# 2XHDE1,,80601,351155305
2.0,3.0,Brighton,USA,USD,1738742400000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8138aceae5f7bf60bbdb5bfcb9eb6706-p_e.jpg,False,True,False,True,False,False,False,40.0001,{'is_newHome': True},1619.0,-104.733116,,,BUILDER_PLAN,,,479990.0,-20000,479990.0,"$20,000 (Feb 5)",+,29640983,2932,False,CO,"Primrose Plan, Ridgeline Vista: The Flora Collection",,4295551000,# LD04OL,,80601,2054405119
2.0,2.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b59c7da1a4742494a5eecda29d0fabda-p_e.jpg,False,True,False,True,False,False,False,39.995777,{'is_newHome': True},966.0,-104.7367,sqft,6644.0,BUILDER_SPEC,,,452900.0,5000,452900.0,,,29737226,2268,False,CO,709 Twining Avenue,204000.0,34538778000,,,80601,334259390
2.0,2.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ba9e191552339c8296c6f8294afde04-p_e.jpg,False,True,False,True,False,False,False,39.995613,{'is_newHome': True},966.0,-104.73536,sqft,6969.6,BUILDER_SPEC,,,452900.0,5000,452900.0,,,29737226,2268,False,CO,5913 Sawdust Drive,103604.0,29616548000,,,80601,334259476
3.0,2.0,Brighton,USA,USD,1738569600000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3b77e3a1d65e9eed4a1c111f9b88bcbf-p_e.jpg,False,True,False,True,False,False,False,39.95416,{'is_newHome': True},1552.0,-104.78854,sqft,3200.0,BUILDER_SPEC,,,483850.0,3000,483850.0,,,30210973,,False,CO,2787 Optimista Place,,7211536000,,,80601,439495172
2.0,3.0,Brighton,USA,USD,1735372800000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d894a9cf72059d9e19b840fc7ccc6aa0-p_e.jpg,False,True,False,True,False,False,False,39.99089,{'is_newHome': True},1366.0,-104.75467,sqft,5500.0,BUILDER_SPEC,,,499900.0,-28000,499900.0,"$28,000 (Dec 28)",,28841314,,False,CO,4799 Astor Place,,6028938000,,,80601,443150530
3.0,3.0,Brighton,USA,USD,1738656000000,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9de218369baf196cf0cf1af1de1c3767-p_e.jpg,False,True,False,True,False,False,False,39.957214,{'is_newHome': True},1606.0,-104.80818,,,BUILDER_PLAN,,,454999.0,1000,454999.0,,+,30214447,2788,False,CO,"Celeste Plan, Farmlore",,6027096000,# UB8DX6,,80601,351155279
0.0,,Brighton,USA,USD,1738828800000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ae76b04672806d1c9b0541c98e0aab23-p_e.jpg,False,True,False,False,False,False,False,39.956493,{'is_newHome': True},1803.0,-104.80843,sqft,3296.0,BUILDER_SPEC,,,498990.0,13991,498990.0,,,,,False,CO,2121 Barnwood Drive,53602.0,246000000,# 6LF0SW,,80601,351155265
3.0,4.0,Brighton,USA,USD,1739347200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/76f8a4c5c23430420a20e68a6a185665-p_e.jpg,False,True,False,True,False,False,False,39.956493,{'is_newHome': True},1803.0,-104.80843,sqft,3134.0,BUILDER_SPEC,,,483990.0,-29000,483990.0,"$29,000 (Feb 12)",,30214447,,False,CO,2060 Chambers Road,,12586448000,,,80601,440621732
2.0,3.0,Brighton,USA,USD,,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f6e9c0e445377157ef48f5b9b253ed6-p_e.jpg,False,True,False,True,False,False,False,39.990665,{'is_newHome': True},1366.0,-104.75329,sqft,5500.0,BUILDER_SPEC,,,499900.0,,499900.0,,,28841314,,False,CO,224 Kino Court,60814.0,1694717000,,,80601,441202755
2.0,2.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bcc213afe0bec20df4fe03dd0f6f1102-p_e.jpg,False,True,False,True,False,False,False,39.997833,{'is_newHome': True},966.0,-104.73479,sqft,5450.0,BUILDER_SPEC,,,452900.0,5000,452900.0,,,29737226,2265,False,CO,857 Sawdust Drive,103604.0,14410454000,,452900,80601,334259254
2.0,2.0,Brighton,USA,USD,1738656000000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/515ed6768521b49e9d3f539106f77fc3-p_e.jpg,False,True,False,False,False,False,False,39.953873,{'is_newHome': True},1136.0,-104.78953,sqft,3556.0,BUILDER_SPEC,,,453350.0,3000,453350.0,,,,,False,CO,2263 Serenidad St,81457.0,4224487000,,,80601,442906516
2.0,3.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/83cd91850afc9ffe763ec042aea4f309-p_e.jpg,False,True,False,True,False,False,False,39.997974,{'is_newHome': True},1293.0,-104.73479,sqft,5450.0,BUILDER_SPEC,,,495900.0,5000,495900.0,,,29737226,2722,False,CO,869 Sawdust Drive,115000.0,19242496000,,495900,80601,334259268
2.0,3.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/16f64d957f61bcdac198887f6312aa5c-p_e.jpg,False,True,False,True,False,False,False,39.9966,{'is_newHome': True},1293.0,-104.73612,sqft,6534.0,BUILDER_SPEC,,,495900.0,5000,495900.0,,,29737226,2910,False,CO,770 Twining Avenue,103604.0,22872155000,,495800,80601,334259297
3.0,2.0,Brighton,USA,USD,1738656000000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f0beb442c84a0468da6d43b2f784517f-p_e.jpg,False,True,False,True,False,False,False,39.953835,{'is_newHome': True},1552.0,-104.78958,sqft,3280.0,BUILDER_SPEC,,,474700.0,3000,474700.0,,,30210973,,False,CO,2283 Serenidad St,81457.0,4223528000,,,80601,442906519
2.0,3.0,Brighton,USA,USD,1736323200000,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e53ced5d34e5883be672016944b92e4c-p_e.jpg,False,True,False,True,False,False,False,39.997375,{'is_newHome': True},1293.0,-104.7357,sqft,5227.2,BUILDER_SPEC,,,495900.0,5000,495900.0,,,29737226,2720,False,CO,819 Sunflower Drive,103604.0,24862538000,,495800,80601,334259210
