bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,openHouse,open_house_info,price,priceChange,priceForHDP,priceReduction,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,unit,zestimate,zipcode,zpid
2.0,3.0,Centennial,USA,USD,1737100800000,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/63248c4502d21964d05e62731879a74d-p_e.jpg,False,True,False,False,False,False,False,39.609962,"{'is_FSBA': True, 'is_openHouse': True}",1431.0,-104.73902,sqft,8712.0,Sun. 11:30am-1:30pm,"{'open_house_showing': [{'open_house_end': 1739741400000, 'open_house_start': 1739734200000}]}",496800.0,-1200,496800.0,"$1,200 (Jan 17)",2347,False,CO,5832 S Netherland Circle,504300.0,8534833000,,497300,80015,13114154
2.0,3.0,Centennial,USA,USD,1737619200000,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6e8d23edbbb24c5d1ab19f3daf004f31-p_e.jpg,False,True,False,False,False,False,False,39.636436,{'is_FSBA': True},1527.0,-104.758354,sqft,6447.0,,,485000.0,-8000,485000.0,"$8,000 (Jan 23)",2628,False,CO,4391 S Fundy Street,503800.0,3587447000,,484300,80015,13109164
2.0,3.0,Centennial,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/a4baeeded9ab14431e7c60201072235a-p_e.jpg,False,True,False,False,False,False,False,39.58684,{'is_FSBA': True},2024.0,-104.959755,sqft,1306.8,,,485000.0,,485000.0,,2753,False,CO,2427 E Fremont Court,484500.0,1156777000,,477300,80122,13161749
2.0,2.0,Centennial,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/7700016ecbb57c863f29c1bb0402f778-p_e.jpg,False,True,False,False,False,False,False,39.593155,{'is_FSBA': True},1944.0,-104.91108,,,,,475000.0,,475000.0,,,False,CO,6712 E Briarwood Drive,509200.0,1081845000,,,80112,13134720
3.0,2.0,Centennial,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/e1d02723b55d613a038f59d126d5f055-p_e.jpg,False,True,False,False,False,False,False,39.59253,{'is_FSBA': True},1928.0,-104.92547,sqft,871.0,,,478850.0,,478850.0,,,False,CO,5555 E Briarwood Avenue  Unit 2403,486100.0,3005146000,Apt 2403,,80122,13136358
2.0,2.0,Centennial,USA,USD,1729753200000,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/f679be79e68f522787c1dabc25c16c1d-p_e.jpg,False,True,False,False,False,False,False,39.57758,"{'is_FSBA': True, 'is_openHouse': True}",1654.0,-104.91307,sqft,1786.0,Sat. 10am-12pm,"{'open_house_showing': [{'open_house_end': 1739649600000, 'open_house_start': 1739642400000}]}",494750.0,-10200,494750.0,,2528,False,CO,7640 S Monaco Circle,541100.0,12839349000,,492400,80112,13139127
2.0,2.0,Centennial,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/e3952b65a673160c0f09bf1cf1b569ee-p_e.jpg,False,True,False,False,False,False,False,39.605423,{'is_FSBA': True},1640.0,-104.93621,sqft,871.2,,,495000.0,,495000.0,,,False,CO,4202 E Maplewood Way,440400.0,7927952000,,,80121,13127582
3.0,2.0,Englewood,USA,USD,1737100800000,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/372da5f537f4bf0d0ccd7ac56b05061e-p_e.jpg,False,True,False,False,False,False,False,39.57874,{'is_FSBA': True},1836.0,-104.88438,,,,,450000.0,-10000,450000.0,"$10,000 (Jan 17)",,False,CO,9019 E Panorama Circle  Unit D211,626000.0,6703637000,# D-211,,80112,181276917
