bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceChange,priceForHDP,priceReduction,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid
2.0,3.0,Littleton,USA,USD,1738310400000,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/32ecd2fb5919255a7322e1ef4cf0cc90-p_e.jpg,False,True,False,False,False,False,False,39.6219,{'is_FSBA': True},1066.0,-105.00709,sqft,6229.0,494900.0,-5000,494900.0,"$5,000 (Jan 31)",2297,False,CO,5259 S Windermere Street,535200.0,11977696000,495400,80120,13151663
