bathrooms,bedrooms,city,country,currency,datePriceChanged,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,price,priceChange,priceForHDP,priceReduction,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid
2.0,4.0,Burnsville,USA,USD,1738569600000,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ee3c86d5cc01975a1572832b19f5142a-p_e.jpg,True,True,False,False,False,False,False,False,44.76167,{},2466.0,-93.29597,2570.0,-60,2570.0,$60 (Feb 3),2806,False,MN,13249 Humboldt Ave S,350500.0,2392513000,385000,55337,1606544
1.0,3.0,Burnsville,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eedb8b9e336c5b1ff7fd2b838c04e49f-p_e.jpg,True,True,False,False,False,False,False,False,44.730434,{},1624.0,-93.28002,2660.0,,2660.0,,2235,False,MN,100 Crystal Lake Rd W,288400.0,2244567000,304500,55306,1608093
3.0,5.0,Burnsville,USA,USD,,0,FOR_RENT,FOR_RENT,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2aace748b268903f03399e19438a3f70-p_e.jpg,False,True,False,False,False,False,False,False,44.795986,{},2479.0,-93.23319,4500.0,,4500.0,,3434,False,MN,3101 Keating Ct,338700.0,4801595000,375900,55337,1610372
